회사명,거래소코드,회계년도,이자보상배율(이자비용)
선바이오(주),067370,2009/12,5.36
선바이오(주),067370,2010/12,3.28
선진뷰티사이언스(주),086710,2009/12,12.39
선진뷰티사이언스(주),086710,2010/12,7.97
성문전자(주),014910,2009/12,2.25
성문전자(주),014910,2010/12,10.23
성보화학(주),003080,2009/12,92.69
성보화학(주),003080,2010/12,-9.55
성신양회(주),004980,2009/12,0.24
성신양회(주),004980,2010/12,-1.46
성우전자(주),081580,2009/12,42.41
성우전자(주),081580,2010/12,7.16
성우테크론(주),045300,2009/12,0.36
성우테크론(주),045300,2010/12,1.32
성창기업지주(주),000180,2009/12,999999999
성창기업지주(주),000180,2010/12,999999999
성호전자(주),043260,2009/12,5.46
성호전자(주),043260,2010/12,11.09
세기상사(주),002420,2009/12,-0.08
세기상사(주),002420,2010/12,-1.25
세명전기공업(주),017510,2009/12,82.83
세명전기공업(주),017510,2010/12,19.63
세방(주),004360,2009/12,5.62
세방(주),004360,2010/12,4.94
세방전지(주),004490,2009/12,80.98
세방전지(주),004490,2010/12,272.12
세원이앤씨(주),091090,2009/12,3.67
세원이앤씨(주),091090,2010/12,1.09
세종공업(주),033530,2009/12,29.31
세종공업(주),033530,2010/12,46.26
세종텔레콤(주),036630,2009/12,0.25
세종텔레콤(주),036630,2010/12,0.14
세하(주),027970,2009/12,-0.43
세하(주),027970,2010/12,0.7
소니드(주),060230,2009/12,-455.05
소니드(주),060230,2010/12,-2.58
솔브레인홀딩스(주),036830,2009/12,19.35
솔브레인홀딩스(주),036830,2010/12,27.78
송원산업(주),004430,2009/12,2.03
송원산업(주),004430,2010/12,1.97
스틱인베스트먼트(주),026890,2009/12,1.21
스틱인베스트먼트(주),026890,2010/12,3.14
시그네틱스(주),033170,2009/12,3.28
시그네틱스(주),033170,2010/12,7.54
신대양제지(주),016590,2009/12,3.29
신대양제지(주),016590,2010/12,7.18
신라교역(주),004970,2009/12,65.41
신라교역(주),004970,2010/12,91.75
신라섬유(주),001000,2009/12,-0.15
신라섬유(주),001000,2010/12,0.26
신라에스지(주),025870,2009/12,0.94
신라에스지(주),025870,2010/12,1.53
신성델타테크(주),065350,2009/12,7.74
신성델타테크(주),065350,2010/12,4.75
신성통상(주),005390,2009/06,2.46
신성통상(주),005390,2010/06,1.99
신세계건설(주),034300,2009/12,1.02
신세계건설(주),034300,2010/12,1.97
신송홀딩스(주),006880,2009/12,5.86
신송홀딩스(주),006880,2010/12,7163.54
신신제약(주),002800,2009/12,4.13
신신제약(주),002800,2010/12,3.73
신영증권(주),001720,2009/03,
신영증권(주),001720,2010/03,
신원종합개발(주),017000,2009/12,-7.14
신원종합개발(주),017000,2010/12,-2.82
신일전자(주),002700,2009/12,2.27
신일전자(주),002700,2010/12,1.63
신일제약(주),012790,2009/12,24.13
신일제약(주),012790,2010/12,24.76
신풍,002870,2009/12,-0.05
신풍,002870,2010/12,3.59
신풍제약(주),019170,2009/12,5.56
신풍제약(주),019170,2010/12,6.36
신화인터텍(주),056700,2009/12,6.17
신화인터텍(주),056700,2010/12,-0.03
신흥에스이씨(주),243840,2009/12,
신흥에스이씨(주),243840,2010/12,18.08
쌍용씨앤이(주),003410,2009/12,0.67
쌍용씨앤이(주),003410,2010/12,0.66
쌍용자동차(주),003620,2009/12,-2.74
쌍용자동차(주),003620,2010/12,-1.22
쌍용정보통신(주),010280,2009/12,-4.29
쌍용정보통신(주),010280,2010/12,3.12
써니전자(주),004770,2009/12,0.03
써니전자(주),004770,2010/12,-1.23
씨비아이(주),013720,2009/12,0.27
씨비아이(주),013720,2010/12,4.81
씨앤에이치(주),023460,2009/12,
씨앤에이치(주),023460,2010/12,
씨앤지하이테크(주),264660,2009/12,-6.24
씨앤지하이테크(주),264660,2010/12,1.9
씨앤티85(주),056730,2009/12,0.4
씨앤티85(주),056730,2010/12,35.33
씨에스베어링(주),297090,2009/12,-2.21
씨에스베어링(주),297090,2010/12,-0.66
씨에스윈드(주),112610,2009/12,19.27
씨에스윈드(주),112610,2010/12,6.31
씨유테크(주),376290,2009/12,-3.94
씨유테크(주),376290,2010/12,-5.48
씨제이(주),001040,2009/12,6.18
씨제이(주),001040,2010/12,5.45
씨제이대한통운(주),000120,2009/12,8.5
씨제이대한통운(주),000120,2010/12,4.07
씨제이씨지브이(주),079160,2009/12,5.14
씨제이씨지브이(주),079160,2010/12,5.17
씨제이씨푸드(주),011150,2009/12,5.63
씨제이씨푸드(주),011150,2010/12,12.36
씨제이제일제당(주),097950,2009/12,4.39
씨제이제일제당(주),097950,2010/12,4.82
씨제이프레시웨이(주),051500,2009/12,12.69
씨제이프레시웨이(주),051500,2010/12,5.48
씨케이에이치푸드앤헬스리미티드,900120,2010/06,
씨큐브(주),101240,2009/12,3.01
씨큐브(주),101240,2010/12,4.78
아남전자(주),008700,2009/12,3.64
아남전자(주),008700,2010/12,2.71
아미코젠(주),092040,2009/12,3.72
아미코젠(주),092040,2010/12,12.81
아비코전자(주),036010,2009/12,5.68
아비코전자(주),036010,2010/12,9.95
아세아(주),002030,2009/12,6.65
아세아(주),002030,2010/12,-15.61
아세아제지(주),002310,2009/12,3.71
아세아제지(주),002310,2010/12,1.76
아시아나아이디티(주),267850,2009/12,53.09
아시아나아이디티(주),267850,2010/12,318
아시아나항공(주),020560,2009/12,-1.18
아시아나항공(주),020560,2010/12,3.52
아이쓰리시스템(주),214430,2009/12,0.13
아이쓰리시스템(주),214430,2010/12,4.09
아이에스동서(주),010780,2009/12,5.67
아이에스동서(주),010780,2010/12,3.13
아이크래프트(주),052460,2009/12,-14.46
아이크래프트(주),052460,2010/12,1.48
아이텍(주),119830,2009/12,9.22
아이텍(주),119830,2010/12,4.53
아주스틸(주),139990,2009/12,0.96
아주스틸(주),139990,2010/12,4.05
아주아이비투자(주),027360,2009/12,
아주아이비투자(주),027360,2010/12,
아진산업(주),013310,2009/12,3.58
아진산업(주),013310,2010/12,4.55
안국약품(주),001540,2009/12,26.51
안국약품(주),001540,2010/12,19.47
알리코제약(주),260660,2009/12,1.95
알리코제약(주),260660,2010/12,3.64
알서포트(주),131370,2010/12,
애경산업(주),018250,2009/12,3.41
애경산업(주),018250,2010/12,2.18
애니젠(주),196300,2009/12,
애니젠(주),196300,2010/12,-17.22
애머릿지코퍼레이션,900100,2009/12,5.89
애머릿지코퍼레이션,900100,2010/12,0.83
어보브반도체(주),102120,2009/12,8.81
어보브반도체(주),102120,2010/12,31.89
에스넷시스템(주),038680,2009/12,4.76
에스넷시스템(주),038680,2010/12,5.5
에스디바이오센서(주),137310,2010/12,
에스디엔(주),099220,2009/12,2.19
에스디엔(주),099220,2010/12,2.7
에스맥(주),097780,2009/12,-3.17
에스맥(주),097780,2010/12,10.38
에스비더블유생명과학(주),151910,2009/12,1.49
에스비더블유생명과학(주),151910,2010/12,3.18
에스비아이인베스트먼트(주),019550,2009/12,
에스비아이인베스트먼트(주),019550,2010/12,
에스씨아이평가정보(주),036120,2009/12,999999999
에스씨아이평가정보(주),036120,2010/12,6817.04
에스엔유프리시젼(주),080000,2009/12,-5.77
에스엔유프리시젼(주),080000,2010/12,8.79
에스엔케이폴리텍(주),091340,2009/12,32.94
에스엔케이폴리텍(주),091340,2010/12,256.76
에스엘(주),005850,2009/03,6.53
에스엘(주),005850,2010/03,4.1
에스와이(주),109610,2009/12,2.07
에스와이(주),109610,2010/12,1.53
에스지씨에너지(주),005090,2009/12,5.05
에스지씨에너지(주),005090,2010/12,4.23
에스지씨이테크건설(주),016250,2009/12,3.2
에스지씨이테크건설(주),016250,2010/12,1.54
에스지에이(주),049470,2009/12,5.62
에스지에이(주),049470,2010/12,-5.61
에스케이(주),034730,2009/12,2.04
에스케이(주),034730,2010/12,2.44
에스케이가스(주),018670,2009/12,0.75
에스케이가스(주),018670,2010/12,5.05
에스케이네트웍스(주),001740,2009/12,2.04
에스케이네트웍스(주),001740,2010/12,2.69
에스케이디스커버리(주),006120,2009/12,1.77
에스케이디스커버리(주),006120,2010/12,3.09
에스케이디앤디(주),210980,2009/12,2.95
에스케이디앤디(주),210980,2010/12,3.06
에스케이렌터카(주),068400,2009/12,0.98
에스케이렌터카(주),068400,2010/12,1.41
에스케이씨(주),011790,2009/12,1.54
에스케이씨(주),011790,2010/12,4.48
에스케이증권(주),001510,2009/03,
에스케이증권(주),001510,2010/03,
에스케이텔레콤(주),017670,2009/12,7.16
에스케이텔레콤(주),017670,2010/12,7.38
에스케이하이닉스(주),000660,2009/12,-0.36
에스케이하이닉스(주),000660,2010/12,10.23
에스텍(주),069510,2009/12,55.37
에스텍(주),069510,2010/12,35232.66
에쓰-오일(주),010950,2009/12,2.9
에쓰-오일(주),010950,2010/12,30.33
에쓰씨엔지니어링(주),023960,2009/12,154.15
에쓰씨엔지니어링(주),023960,2010/12,1
에어부산(주),298690,2009/12,999999999
에어부산(주),298690,2010/12,999999999
에이치디씨(주),012630,2009/12,1.48
에이치디씨(주),012630,2010/12,2.1
에이치디씨랩스(주),039570,2009/12,12.55
에이치디씨랩스(주),039570,2010/12,16.94
에이치디씨현대이피(주),089470,2009/12,8.47
에이치디씨현대이피(주),089470,2010/12,3.93
에이치비솔루션(주),297890,2009/12,-1.84
에이치비솔루션(주),297890,2010/12,2.09
에이치에스디엔진(주),082740,2009/12,2.24
에이치에스디엔진(주),082740,2010/12,6.55
에이치엘디앤아이한라(주),014790,2009/12,2.34
에이치엘디앤아이한라(주),014790,2010/12,1.66
에이치엘비(주),028300,2009/12,-2.5
에이치엘비(주),028300,2010/12,-1.82
에이치엘비글로벌(주),003580,2009/12,-3.22
에이치엘비글로벌(주),003580,2010/12,-3.42
에이치엘비생명과학(주),067630,2009/12,-1.19
에이치엘비생명과학(주),067630,2010/12,3.54
에이치엘비제약(주),047920,2009/12,0.83
에이치엘비제약(주),047920,2010/12,1.18
에이치엘비테라퓨틱스(주),115450,2009/12,22.01
에이치엘비테라퓨틱스(주),115450,2010/12,37.83
에이치엘홀딩스(주),060980,2009/12,3.5
에이치엘홀딩스(주),060980,2010/12,9.52
에이치엠엠(주),011200,2009/12,-2.4
에이치엠엠(주),011200,2010/12,2.17
에이케이홀딩스(주),006840,2009/12,3.45
에이케이홀딩스(주),006840,2010/12,11.52
에이테크솔루션(주),071670,2009/12,32.59
에이테크솔루션(주),071670,2010/12,39.99
에이프로젠제약(주),003060,2009/09,2.63
에이프로젠제약(주),003060,2010/09,0.69
에이피에스홀딩스(주),054620,2009/12,2.11
에이피에스홀딩스(주),054620,2010/12,-1.43
에이피티씨(주),089970,2009/12,-4.82
에이피티씨(주),089970,2010/12,-8.79
에코바이오홀딩스(주),038870,2009/12,-0.14
에코바이오홀딩스(주),038870,2010/12,0.21
에코플라스틱(주),038110,2009/12,354.42
에코플라스틱(주),038110,2010/12,69.12
에프엔에스테크(주),083500,2009/12,1.48
에프엔에스테크(주),083500,2010/12,11.53
엑스큐어(주),070300,2009/12,64.59
엑스큐어(주),070300,2010/12,14.54
엔브이에이치코리아(주),067570,2009/12,1.38
엔브이에이치코리아(주),067570,2010/12,5.54
엔시트론(주),101400,2009/12,12.97
엔시트론(주),101400,2010/12,4.2
엔에이치엔한국사이버결제(주),060250,2009/12,2790.13
엔에이치엔한국사이버결제(주),060250,2010/12,54.96
엔에이치투자증권(주),005940,2009/03,
엔에이치투자증권(주),005940,2010/03,
엔피씨(주),004250,2009/12,5
엔피씨(주),004250,2010/12,5.2
엘브이엠씨홀딩스(주),900140,2009/12,
엘브이엠씨홀딩스(주),900140,2010/12,999999999
엘비세미콘(주),061970,2009/12,5.29
엘비세미콘(주),061970,2010/12,7.58
엘아이지넥스원(주),079550,2009/12,58.18
엘아이지넥스원(주),079550,2010/12,21.98
엘지디스플레이(주),034220,2009/12,8.16
엘지디스플레이(주),034220,2010/12,16.17
엘지전자(주),066570,2009/12,14.99
엘지전자(주),066570,2010/12,-7.75
엘컴텍(주),037950,2009/12,2.01
엘컴텍(주),037950,2010/12,-2.42
엘티씨(주),170920,2010/12,
엠벤처투자(주),019590,2009/12,
엠벤처투자(주),019590,2010/12,
엠케이전자(주),033160,2009/12,4.14
엠케이전자(주),033160,2010/12,3.96
영보화학(주),014440,2009/12,5.1
영보화학(주),014440,2010/12,5.84
영신금속공업(주),007530,2009/12,2.27
영신금속공업(주),007530,2010/12,2.41
영진약품(주),003520,2009/12,-0.43
영진약품(주),003520,2010/12,2.54
영창케미칼(주),112290,2009/12,-3.46
영창케미칼(주),112290,2010/12,0.76
영풍정밀(주),036560,2009/12,982.62
영풍정밀(주),036560,2010/12,1370.53
영풍제지(주),006740,2009/12,999999999
영풍제지(주),006740,2010/12,999999999
영화금속(주),012280,2009/12,0.29
영화금속(주),012280,2010/12,2.12
영화테크(주),265560,2009/12,5.87
영화테크(주),265560,2010/12,6.63
예스이십사(주),053280,2009/12,999999999
예스이십사(주),053280,2010/12,17279.3
오로라월드(주),039830,2009/12,1.26
오로라월드(주),039830,2010/12,3.51
오상자이엘(주),053980,2009/12,5.73
오상자이엘(주),053980,2010/12,8.14
오성첨단소재(주),052420,2009/12,2.49
오성첨단소재(주),052420,2010/12,1.12
오스템임플란트(주),048260,2009/12,3.91
오스템임플란트(주),048260,2010/12,3.18
옴니시스템(주),057540,2009/12,-2.45
옴니시스템(주),057540,2010/12,0.08
옵티시스(주),109080,2009/12,8.69
옵티시스(주),109080,2010/12,17.81
와이더블유(주),051390,2009/12,282.33
와이더블유(주),051390,2010/12,999999999
와토스코리아(주),079000,2009/12,999999999
와토스코리아(주),079000,2010/12,999999999
우리기술투자(주),041190,2009/12,
우리기술투자(주),041190,2010/12,
우리바이오(주),082850,2009/12,9.54
우리바이오(주),082850,2010/12,6.4
우리산업홀딩스(주),072470,2009/12,0.93
우리산업홀딩스(주),072470,2010/12,1.14
우리손에프앤지농업회사법인(주),073560,2009/12,3.02
우리손에프앤지농업회사법인(주),073560,2010/12,6.14
우리엔터프라이즈(주),037400,2009/12,3.51
우리엔터프라이즈(주),037400,2010/12,0.96
우리이앤엘(주),153490,2009/12,
우리이앤엘(주),153490,2010/12,0.83
우리종합금융(주),010050,2009/03,
우리종합금융(주),010050,2010/03,
우림피티에스(주),101170,2009/12,44.86
우림피티에스(주),101170,2010/12,31.63
우수AMS(주),066590,2009/12,0.07
우수AMS(주),066590,2010/12,1.47
우원개발(주),046940,2009/12,-0.38
우원개발(주),046940,2010/12,2.07
우진비앤지(주),018620,2009/12,3.42
우진비앤지(주),018620,2010/12,3.85
원풍물산(주),008290,2009/12,0.28
원풍물산(주),008290,2010/12,0.65
웰바이오텍(주),010600,2009/12,0.11
웰바이오텍(주),010600,2010/12,0.53
웹케시(주),053580,2009/12,2.98
웹케시(주),053580,2010/12,3.96
위더스제약(주),330350,2009/06,5.24
위더스제약(주),330350,2010/06,8.72
위즈코프(주),038620,2009/12,3.28
위즈코프(주),038620,2010/12,-571.9
유네코(주),064510,2009/12,5.25
유네코(주),064510,2010/12,6.97
유니셈(주),036200,2009/12,0.2
유니셈(주),036200,2010/12,3.59
유니슨(주),018000,2009/12,0.16
유니슨(주),018000,2010/12,-1.68
유니온머티리얼(주),047400,2009/12,4.87
유니온머티리얼(주),047400,2010/12,8.14
유니퀘스트(주),077500,2009/12,73.36
유니퀘스트(주),077500,2010/12,116.93
유비벨록스(주),089850,2009/12,19.15
유비벨록스(주),089850,2010/12,147.29
유성기업(주),002920,2009/12,-165.39
유성기업(주),002920,2010/12,-44.92
유아이엘(주),049520,2009/12,999999999
유아이엘(주),049520,2010/12,999999999
유안타증권(주),003470,2009/03,
유안타증권(주),003470,2010/03,
유엔젤(주),072130,2009/12,199.13
유엔젤(주),072130,2010/12,4032.07
유진기업(주),023410,2009/12,-0.06
유진기업(주),023410,2010/12,0.59
유진투자증권(주),001200,2009/03,
유진투자증권(주),001200,2010/03,
유화증권(주),003460,2009/03,
유화증권(주),003460,2010/03,
율촌화학(주),008730,2009/12,329.84
율촌화학(주),008730,2010/12,377.14
이건산업(주),008250,2009/12,1.06
이건산업(주),008250,2010/12,-0.48
이구산업(주),025820,2009/12,1.05
이구산업(주),025820,2010/12,0.96
이노시스(주),056090,2009/12,0.24
이노시스(주),056090,2010/12,1.18
이니텍(주),053350,2009/12,3.85
이니텍(주),053350,2010/12,3.28
이베스트투자증권(주),078020,2009/03,
이베스트투자증권(주),078020,2010/03,
이스트아시아홀딩스인베스트먼트리미티드,900110,2010/12,999999999
이엠코리아(주),095190,2009/12,0.37
이엠코리아(주),095190,2010/12,3.65
이연제약(주),102460,2009/12,46.04
이연제약(주),102460,2010/12,86.88
이원컴포텍(주),088290,2009/12,263.64
이원컴포텍(주),088290,2010/12,19.76
이지케어텍(주),099750,2010/03,-12.08
이트론(주),096040,2009/12,0.63
이트론(주),096040,2010/12,-1.46
이화공영(주),001840,2009/12,6.72
이화공영(주),001840,2010/12,45.18
이화산업(주),000760,2009/03,0.06
이화산업(주),000760,2010/03,-0.46
이화전기공업(주),024810,2009/12,-2.47
이화전기공업(주),024810,2010/12,5.01
인바이오(주),352940,2010/12,4.3
인베니아(주),079950,2009/12,-11.98
인베니아(주),079950,2010/12,32.96
인선이엔티(주),060150,2009/12,9.42
인선이엔티(주),060150,2010/12,1.21
인지컨트롤스(주),023800,2009/12,2.44
인지컨트롤스(주),023800,2010/12,0.9
인천도시가스(주),034590,2009/12,10.38
인천도시가스(주),034590,2010/12,18.87
인크로스(주),216050,2009/12,
인크로스(주),216050,2010/12,172.82
인탑스(주),049070,2009/12,13.52
인탑스(주),049070,2010/12,9.91
인터지스(주),129260,2009/12,41.76
인터지스(주),129260,2010/12,3.82
인포뱅크(주),039290,2009/12,-8457.9
인포뱅크(주),039290,2010/12,999999999
인화정공(주),101930,2009/12,5.02
인화정공(주),101930,2010/12,7.86
일동홀딩스(주),000230,2009/03,11.18
일동홀딩스(주),000230,2010/03,8.79
일성건설(주),013360,2009/12,3.01
일성건설(주),013360,2010/12,1.26
일성신약(주),003120,2009/12,69.74
일성신약(주),003120,2010/12,95.36
일신방직(주),003200,2009/12,13.85
일신방직(주),003200,2010/12,121.43
일양약품(주),007570,2009/03,-1.96
일양약품(주),007570,2010/03,0.7
일정실업(주),008500,2009/12,-11.15
일정실업(주),008500,2010/12,-3.55
일진다이아몬드(주),081000,2009/12,-1.39
일진다이아몬드(주),081000,2010/12,8.03
일진디스플레이(주),020760,2009/12,0.44
일진디스플레이(주),020760,2010/12,4.52
일진머티리얼즈(주),020150,2009/12,11.4
일진머티리얼즈(주),020150,2010/12,17.76
일진전기(주),103590,2009/12,5.72
일진전기(주),103590,2010/12,5.3
일진홀딩스(주),015860,2009/12,32.96
일진홀딩스(주),015860,2010/12,10.98
자이에스앤디(주),317400,2009/12,999999999
자이에스앤디(주),317400,2010/12,6898.68
자화전자(주),033240,2009/12,9.67
자화전자(주),033240,2010/12,-10.02
재영솔루텍(주),049630,2009/12,0.05
재영솔루텍(주),049630,2010/12,-1.99
전방(주),000950,2009/12,1.47
전방(주),000950,2010/12,3.67
전진바이오팜(주),110020,2009/12,8.99
전진바이오팜(주),110020,2010/12,5.34
제너셈(주),217190,2009/12,3.88
제너셈(주),217190,2010/12,6.62
제룡전기(주),033100,2009/12,26.18
제룡전기(주),033100,2010/12,18.92
제이더블유생명과학(주),234080,2009/12,1.76
제이더블유생명과학(주),234080,2010/12,1.79
제이더블유신약(주),067290,2009/12,2.91
제이더블유신약(주),067290,2010/12,7.83
제이더블유중외제약(주),001060,2009/12,2.84
제이더블유중외제약(주),001060,2010/12,1.69
제이더블유홀딩스(주),096760,2009/12,5.33
제이더블유홀딩스(주),096760,2010/12,1.43
제이스코홀딩스(주),023440,2009/12,1.29
제이스코홀딩스(주),023440,2010/12,0.01
제이씨케미칼(주),137950,2009/12,3.46
제이씨케미칼(주),137950,2010/12,18.51
제이씨현시스템(주),033320,2009/12,-636.43
제이씨현시스템(주),033320,2010/12,10.64
제이엔케이히터(주),126880,2009/12,75.62
제이엔케이히터(주),126880,2010/12,251.66
제이엠아이(주),033050,2009/12,16.84
제이엠아이(주),033050,2010/12,3052.06
제이엠티(주),094970,2009/12,0.45
제이엠티(주),094970,2010/12,4.97
제이준코스메틱(주),025620,2009/12,1.26
제이준코스메틱(주),025620,2010/12,-2.01
제일연마공업(주),001560,2009/12,13.85
제일연마공업(주),001560,2010/12,34.58
제일전기공업(주),199820,2009/12,0.39
제일전기공업(주),199820,2010/12,0.59
제일파마홀딩스(주),002620,2009/12,62.03
제일파마홀딩스(주),002620,2010/12,139.89
조광아이엘아이(주),044060,2009/12,7.55
조광아이엘아이(주),044060,2010/12,7.79
조광페인트(주),004910,2009/12,4.74
조광페인트(주),004910,2010/12,4.55
조광피혁(주),004700,2009/12,46.54
조광피혁(주),004700,2010/12,28.48
조선내화(주),000480,2009/12,2.34
조선내화(주),000480,2010/12,4.91
조선선재(주),120030,2010/12,
조아제약(주),034940,2009/12,0.26
조아제약(주),034940,2010/12,4.44
조일알미늄(주),018470,2009/12,1.22
조일알미늄(주),018470,2010/12,3.32
주성엔지니어링(주),036930,2009/12,2.24
주성엔지니어링(주),036930,2010/12,6.13
중소기업은행,024110,2009/12,
중소기업은행,024110,2010/12,
지나인제약(주),078650,2009/12,4.19
지나인제약(주),078650,2010/12,1.58
지더블유바이텍(주),036180,2009/12,7.41
지더블유바이텍(주),036180,2010/12,3.04
지에스건설(주),006360,2009/12,9.99
지에스건설(주),006360,2010/12,8.62
지에이치신소재(주),130500,2009/12,4.33
지에이치신소재(주),130500,2010/12,12.95
지엠비코리아(주),013870,2009/12,8.05
지엠비코리아(주),013870,2010/12,15.3
진양산업(주),003780,2009/12,32.41
진양산업(주),003780,2010/12,87.44
진양제약(주),007370,2009/12,211.32
진양제약(주),007370,2010/12,40.82
진양폴리우레탄(주),010640,2009/12,23.3
진양폴리우레탄(주),010640,2010/12,29.2
진양화학(주),051630,2009/12,46.14
진양화학(주),051630,2010/12,1.06
진원생명과학(주),011000,2009/12,-7.81
진원생명과학(주),011000,2010/12,-3.24
진흥기업(주),002780,2009/12,-1.41
진흥기업(주),002780,2010/12,-3.01
참엔지니어링(주),009310,2009/12,0.22
참엔지니어링(주),009310,2010/12,7
참좋은여행(주),094850,2009/12,-4.81
참좋은여행(주),094850,2010/12,3.1
카페24(주),042000,2009/12,9.79
카페24(주),042000,2010/12,10.1
컨버즈(주),109070,2009/12,
컨버즈(주),109070,2010/12,-0.66
케이디켐(주),221980,2009/12,5.9
케이디켐(주),221980,2010/12,3.25
케이비아이동국실업(주),001620,2009/12,0.73
케이비아이동국실업(주),001620,2010/12,5.22
케이비아이메탈(주),024840,2009/12,-0.62
케이비아이메탈(주),024840,2010/12,-2.49
케이씨그린홀딩스(주),009440,2009/12,30.01
케이씨그린홀딩스(주),009440,2010/12,10.39
케이씨코트렐(주),119650,2010/12,
케이알모터스(주),000040,2009/12,-2.81
케이알모터스(주),000040,2010/12,3.74
케이에이치전자(주),111870,2009/12,7945.07
케이에이치전자(주),111870,2010/12,999999999
케이지이티에스(주),151860,2009/12,-0.92
케이지이티에스(주),151860,2010/12,5.22
케이지케미칼(주),001390,2009/12,2.58
케이지케미칼(주),001390,2010/12,1.73
케이피엑스라이프사이언스(주),114450,2009/12,125.83
케이피엑스라이프사이언스(주),114450,2010/12,21.4
케이피엑스케미칼(주),025000,2009/12,8072.36
케이피엑스케미칼(주),025000,2010/12,999999999
케이피엑스홀딩스(주),092230,2009/12,396.61
케이피엑스홀딩스(주),092230,2010/12,999999999
코나아이(주),052400,2009/12,5.54
코나아이(주),052400,2010/12,7.33
코드네이처(주),078940,2009/12,-2.42
코드네이처(주),078940,2010/12,-0.53
코리아에셋투자증권(주),190650,2009/03,
코리아에셋투자증권(주),190650,2010/03,
코리아에프티(주),123410,2010/12,
코리안리재보험(주),003690,2009/03,
코리안리재보험(주),003690,2010/03,
코스맥스비티아이(주),044820,2009/12,3.58
코스맥스비티아이(주),044820,2010/12,5.15
코스맥스엔비티(주),222040,2009/12,0.7
코스맥스엔비티(주),222040,2010/12,2.09
코스모신소재(주),005070,2009/12,-0.95
코스모신소재(주),005070,2010/12,1.57
코스모화학(주),005420,2009/12,1.11
코스모화학(주),005420,2010/12,0.81
코오롱글로벌(주),003070,2009/12,1.03
코오롱글로벌(주),003070,2010/12,-0.14
코오롱생명과학(주),102940,2009/12,17.03
코오롱생명과학(주),102940,2010/12,22.53
코오롱인더스트리(주),120110,2010/12,
코오롱플라스틱(주),138490,2009/12,11.98
코오롱플라스틱(주),138490,2010/12,24.05
코웨이(주),021240,2009/12,16.31
코웨이(주),021240,2010/12,12.98
코웰패션(주),033290,2009/12,1.26
코웰패션(주),033290,2010/12,2.62
코위버(주),056360,2009/12,18.79
코위버(주),056360,2010/12,-9.49
쿠쿠홀딩스(주),192400,2009/06,101.04
쿠쿠홀딩스(주),192400,2010/06,267.16
큐렉소(주),060280,2009/12,-2370.06
큐렉소(주),060280,2010/12,-219.87
큐캐피탈파트너스(주),016600,2009/12,
큐캐피탈파트너스(주),016600,2010/12,
크로바하이텍(주),043590,2009/12,5.47
크로바하이텍(주),043590,2010/12,3.43
크루셜텍(주),114120,2009/12,14.49
크루셜텍(주),114120,2010/12,28.06
크리스탈지노믹스(주),083790,2009/12,-4.67
크리스탈지노믹스(주),083790,2010/12,-40.97
키네마스터(주),139670,2010/12,1910.91
키움증권(주),039490,2009/03,
키움증권(주),039490,2010/03,
태경산업(주),015890,2009/12,15.06
태경산업(주),015890,2010/12,19.23
태경케미컬(주),006890,2009/12,2869.42
태경케미컬(주),006890,2010/12,1806.22
태광산업(주),003240,2009/12,48.37
태광산업(주),003240,2010/12,298.93
태림포장(주),011280,2009/12,5.51
태림포장(주),011280,2010/12,5.38
태양금속공업(주),004100,2009/12,1.36
태양금속공업(주),004100,2010/12,1.79
태원물산(주),001420,2009/12,-64.19
태원물산(주),001420,2010/12,86.95
태평양물산(주),007980,2009/12,5.85
태평양물산(주),007980,2010/12,0.73
테라사이언스(주),073640,2009/12,-0.59
테라사이언스(주),073640,2010/12,0.82
텔코웨어(주),078000,2009/12,999999999
텔코웨어(주),078000,2010/12,999999999
티와이엠(주),002900,2009/12,1.48
티와이엠(주),002900,2010/12,0.47
티제이미디어(주),032540,2009/12,999999999
티제이미디어(주),032540,2010/12,23.3
티케이지애강(주),022220,2009/12,0.96
티케이지애강(주),022220,2010/12,1.25
티케이지휴켐스(주),069260,2009/12,48.21
티케이지휴켐스(주),069260,2010/12,28.1
팅크웨어(주),084730,2009/12,22.22
팅크웨어(주),084730,2010/12,53.11
파나케이아(주),058530,2009/12,-6.5
파나케이아(주),058530,2010/12,1.75
파미셀(주),005690,2009/12,-3.77
파미셀(주),005690,2010/12,-9.19
팜젠사이언스(주),004720,2009/12,2.62
팜젠사이언스(주),004720,2010/12,2.05
팬오션(주),028670,2009/12,-3.76
팬오션(주),028670,2010/12,1.87
퍼스텍(주),010820,2009/12,10.27
퍼스텍(주),010820,2010/12,7.49
펌텍코리아(주),251970,2009/12,2.7
펌텍코리아(주),251970,2010/12,5.43
페이퍼코리아(주),001020,2009/12,1.23
페이퍼코리아(주),001020,2010/12,0.58
평화산업(주),090080,2009/12,1.71
평화산업(주),090080,2010/12,0.77
평화홀딩스(주),010770,2009/12,-2.06
평화홀딩스(주),010770,2010/12,4.49
포스코스틸리온(주),058430,2009/12,-16.62
포스코스틸리온(주),058430,2010/12,2.08
포스코홀딩스(주),005490,2009/12,10.91
포스코홀딩스(주),005490,2010/12,15.84
풍국주정공업(주),023900,2009/12,999999999
풍국주정공업(주),023900,2010/12,999999999
피아이첨단소재(주),178920,2009/12,16.07
피아이첨단소재(주),178920,2010/12,245.54
피앤씨테크(주),237750,2009/12,36.42
피앤씨테크(주),237750,2010/12,11.95
